cohorte,seguimiento,codigo_programa,codigo_ies,area,modalidad,virtual,acreditado,ies_acreditada,graduados,cotizantes,tasa
2020,2021,1774,1725,Administracion De Empresas Y Derecho,Presencial,0,,,72,60,0.833333
2020,2021,1775,1725,"Ingenieria, Industria Y Construccion",Presencial,0,,,15,11,0.733333
2020,2021,1776,1725,"Ingenieria, Industria Y Construccion",Presencial,0,,,12,12,1.0
2020,2021,1777,1725,"Ingenieria, Industria Y Construccion",Presencial,0,,,138,110,0.797101
2020,2021,3483,1725,"Ingenieria, Industria Y Construccion",Presencial,0,,,41,33,0.804878
2020,2021,3568,1725,Arte Y Humanidades,Presencial,0,,,62,30,0.483871
2020,2021,5028,1725,"Ingenieria, Industria Y Construccion",Presencial,0,,,59,28,0.474576
2020,2021,13076,1725,Administracion De Empresas Y Derecho,Presencial,0,,,97,73,0.752577
2020,2021,14863,1725,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,88,71,0.806818
2020,2021,16251,1725,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,42,37,0.880952
2020,2021,53367,1725,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,11,7,0.636364
2020,2021,53459,1725,Arte Y Humanidades,Presencial,0,,,8,3,0.375
2020,2021,105782,1725,Arte Y Humanidades,Presencial,0,,,2,0,0.0
2020,2021,1854,1726,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,37,27,0.72973
2020,2021,1855,1726,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,11,10,0.909091
2020,2021,1856,1726,"Ingenieria, Industria Y Construccion",Presencial,0,,,29,25,0.862069
2020,2021,4361,1726,"Ingenieria, Industria Y Construccion",Presencial,0,,,16,7,0.4375
2020,2021,4443,1726,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,8,5,0.625
2020,2021,8562,1726,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,75,33,0.44
2020,2021,13018,1726,Administracion De Empresas Y Derecho,Presencial,0,,,22,19,0.863636
2020,2021,20271,1726,"Ingenieria, Industria Y Construccion",Presencial,0,,,14,13,0.928571
2020,2021,53037,1726,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,10,4,0.4
2020,2021,53045,1726,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,18,8,0.444444
2020,2021,53539,1726,Administracion De Empresas Y Derecho,Presencial,0,,,50,15,0.3
2020,2021,55096,1726,Administracion De Empresas Y Derecho,Presencial,0,,,41,33,0.804878
2020,2021,91003,1726,Educacion,Presencial,0,,,70,50,0.714286
2020,2021,91027,1726,Salud Y Bienestar,Presencial,0,,,58,44,0.758621
2020,2021,102489,1726,Arte Y Humanidades,Virtual,1,,,21,9,0.428571
2020,2021,103704,1726,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,3,2,0.666667
2020,2021,104601,1726,Salud Y Bienestar,Presencial,0,,,33,8,0.242424
2020,2021,105359,1726,Educacion,Presencial,0,,,38,33,0.868421
2020,2021,3684,1727,"Ingenieria, Industria Y Construccion",Presencial,0,,,98,39,0.397959
2020,2021,3685,1727,"Ingenieria, Industria Y Construccion",Presencial,0,,,2,2,1.0
2020,2021,3687,1727,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,24,7,0.291667
2020,2021,4312,1727,"Ingenieria, Industria Y Construccion",Presencial,0,,,27,5,0.185185
2020,2021,4355,1727,Administracion De Empresas Y Derecho,Presencial,0,,,34,8,0.235294
2020,2021,4458,1727,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,19,5,0.263158
2020,2021,4950,1727,"Ingenieria, Industria Y Construccion",Presencial,0,,,4,2,0.5
2020,2021,4953,1727,"Ingenieria, Industria Y Construccion",Presencial,0,,,14,7,0.5
2020,2021,9385,1727,"Ingenieria, Industria Y Construccion",Presencial,0,,,36,14,0.388889
2020,2021,19734,1727,Administracion De Empresas Y Derecho,Presencial,0,,,29,15,0.517241
2020,2021,52564,1727,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,5,1,0.2
2020,2021,53171,1727,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,1,1,1.0
2020,2021,102113,1727,"Ingenieria, Industria Y Construccion",Presencial,0,,,4,2,0.5
2020,2021,773,1728,Educacion,Presencial,0,,,4,3,0.75
2020,2021,1870,1728,Administracion De Empresas Y Derecho,Presencial,0,,,99,49,0.494949
2020,2021,1872,1728,Arte Y Humanidades,Presencial,0,,,8,5,0.625
2020,2021,2730,1728,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,6,5,0.833333
2020,2021,2861,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,83,52,0.626506
2020,2021,3271,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,185,93,0.502703
2020,2021,4879,1728,"Ingenieria, Industria Y Construccion",Presencial,0,,,115,81,0.704348
2020,2021,6525,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,25,18,0.72
2020,2021,7773,1728,"Ingenieria, Industria Y Construccion",Presencial,0,,,44,39,0.886364
2020,2021,10903,1728,Administracion De Empresas Y Derecho,Presencial,0,,,118,78,0.661017
2020,2021,20505,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,36,14,0.388889
2020,2021,20601,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,78,50,0.641026
2020,2021,51612,1728,Administracion De Empresas Y Derecho,Presencial,0,,,35,30,0.857143
2020,2021,52193,1728,"Ingenieria, Industria Y Construccion",Presencial,0,,,18,17,0.944444
2020,2021,54126,1728,Administracion De Empresas Y Derecho,Presencial,0,,,12,3,0.25
2020,2021,54376,1728,Arte Y Humanidades,Presencial,0,,,39,14,0.358974
2020,2021,90797,1728,Administracion De Empresas Y Derecho,Presencial,0,,,73,52,0.712329
2020,2021,101776,1728,"Ingenieria, Industria Y Construccion",Presencial,0,,,90,41,0.455556
2020,2021,101940,1728,Administracion De Empresas Y Derecho,Presencial,0,,,8,4,0.5
2020,2021,102019,1728,Administracion De Empresas Y Derecho,Presencial,0,,,78,51,0.653846
2020,2021,102084,1728,Administracion De Empresas Y Derecho,Presencial,0,,,10,4,0.4
2020,2021,102085,1728,Administracion De Empresas Y Derecho,Presencial,0,,,13,9,0.692308
2020,2021,102209,1728,Administracion De Empresas Y Derecho,Presencial,0,,,17,11,0.647059
2020,2021,102946,1728,Administracion De Empresas Y Derecho,Presencial,0,,,11,8,0.727273
2020,2021,103433,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,15,5,0.333333
2020,2021,1778,1729,Salud Y Bienestar,Presencial,0,,,96,65,0.677083
2020,2021,1779,1729,Salud Y Bienestar,Presencial,0,,,162,114,0.703704
2020,2021,1780,1729,Salud Y Bienestar,Presencial,0,,,59,20,0.338983
2020,2021,2692,1729,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,215,97,0.451163
2020,2021,4952,1729,"Ingenieria, Industria Y Construccion",Presencial,0,,,93,83,0.892473
2020,2021,7113,1729,Arte Y Humanidades,Presencial,0,,,45,19,0.422222
2020,2021,7772,1729,"Ingenieria, Industria Y Construccion",Presencial,0,,,146,60,0.410959
2020,2021,7777,1729,"Ingenieria, Industria Y Construccion",Presencial,0,,,127,79,0.622047
2020,2021,8120,1729,Arte Y Humanidades,Presencial,0,,,28,9,0.321429
2020,2021,10571,1729,Administracion De Empresas Y Derecho,Presencial,0,,,89,59,0.662921
2020,2021,12333,1729,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,37,13,0.351351
2020,2021,13143,1729,Educacion,Presencial,0,,,60,35,0.583333
2020,2021,13222,1729,Educacion,Presencial,0,,,67,54,0.80597
2020,2021,15555,1729,Arte Y Humanidades,Presencial,0,,,104,44,0.423077
2020,2021,17492,1729,"Ingenieria, Industria Y Construccion",Presencial,0,,,51,41,0.803922
2020,2021,52725,1729,Salud Y Bienestar,Presencial,0,,,43,28,0.651163
2020,2021,53049,1729,Arte Y Humanidades,Presencial,0,,,4,0,0.0
2020,2021,53071,1729,Salud Y Bienestar,Presencial,0,,,71,44,0.619718
2020,2021,54924,1729,Arte Y Humanidades,Presencial,0,,,21,7,0.333333
2020,2021,91002,1729,"Ingenieria, Industria Y Construccion",Presencial,0,,,56,32,0.571429
2020,2021,91493,1729,Administracion De Empresas Y Derecho,Presencial,0,,,13,9,0.692308
2020,2021,102650,1729,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,21,5,0.238095
2020,2021,102827,1729,Administracion De Empresas Y Derecho,Presencial,0,,,85,50,0.588235
2020,2021,102948,1729,Arte Y Humanidades,Presencial,0,,,19,9,0.473684
2020,2021,103211,1729,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,2,1,0.5
2020,2021,103722,1729,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,2,2,1.0
2020,2021,105939,1729,Educacion,Presencial,0,,,1,0,0.0
2020,2021,105940,1729,Educacion,Presencial,0,,,1,1,1.0
2020,2021,106283,1729,Administracion De Empresas Y Derecho,Virtual,1,,,36,28,0.777778
2020,2021,11880,1730,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,39,9,0.230769
2020,2021,12182,1730,Arte Y Humanidades,Presencial,0,,,15,4,0.266667
2020,2021,5456,1732,"Ingenieria, Industria Y Construccion",Presencial,0,,,100,19,0.19
2020,2021,7741,1732,"Ingenieria, Industria Y Construccion",Presencial,0,,,23,11,0.478261
2020,2021,7750,1732,"Ingenieria, Industria Y Construccion",Presencial,0,,,165,46,0.278788
2020,2021,9144,1732,Administracion De Empresas Y Derecho,Presencial,0,,,102,35,0.343137
2020,2021,19388,1732,Administracion De Empresas Y Derecho,Presencial,0,,,42,18,0.428571
2020,2021,53540,1732,"Ingenieria, Industria Y Construccion",Presencial,0,,,4,1,0.25
2020,2021,101613,1732,Administracion De Empresas Y Derecho,Presencial,0,,,37,25,0.675676
2020,2021,101838,1732,Administracion De Empresas Y Derecho,Presencial,0,,,29,7,0.241379
2020,2021,5505,1733,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,21,6,0.285714
2020,2021,5506,1733,Administracion De Empresas Y Derecho,Presencial,0,,,12,4,0.333333
2020,2021,13093,1733,Administracion De Empresas Y Derecho,Presencial,0,,,72,19,0.263889
2020,2021,52372,1733,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,18,6,0.333333
2020,2021,103417,1733,Administracion De Empresas Y Derecho,Presencial,0,,,5,3,0.6
2020,2021,20697,1734,Salud Y Bienestar,Presencial,0,,,22,18,0.818182
2020,2021,20699,1734,"Ingenieria, Industria Y Construccion",Presencial,0,,,24,8,0.333333
2020,2021,20700,1734,"Ingenieria, Industria Y Construccion",Presencial,0,,,29,9,0.310345
2020,2021,20704,1734,Salud Y Bienestar,Presencial,0,,,4,4,1.0
2020,2021,20705,1734,Salud Y Bienestar,Presencial,0,,,9,8,0.888889
2020,2021,20706,1734,Administracion De Empresas Y Derecho,Presencial,0,,,89,30,0.337079
2020,2021,20708,1734,Administracion De Empresas Y Derecho,Presencial,0,,,3,1,0.333333
2020,2021,20709,1734,Administracion De Empresas Y Derecho,Presencial,0,,,7,3,0.428571
2020,2021,20710,1734,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,6,3,0.5
2020,2021,20711,1734,"Ingenieria, Industria Y Construccion",Presencial,0,,,8,1,0.125
2020,2021,20712,1734,Salud Y Bienestar,Presencial,0,,,32,18,0.5625
2020,2021,20713,1734,Arte Y Humanidades,Presencial,0,,,10,0,0.0
2020,2021,20716,1734,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,15,4,0.266667
2020,2021,20734,1734,Salud Y Bienestar,Presencial,0,,,23,19,0.826087
2020,2021,20739,1734,Administracion De Empresas Y Derecho,Presencial,0,,,19,9,0.473684
2020,2021,52316,1734,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,36,8,0.222222
2020,2021,53841,1734,"Ingenieria, Industria Y Construccion",Presencial,0,,,63,27,0.428571
2020,2021,54539,1734,"Ingenieria, Industria Y Construccion",Presencial,0,,,14,11,0.785714
2020,2021,90577,1734,Arte Y Humanidades,Presencial,0,,,1,0,0.0
2020,2021,101677,1734,Salud Y Bienestar,Presencial,0,,,21,15,0.714286
2020,2021,21363,1735,"Ingenieria, Industria Y Construccion",Presencial,0,,,7,5,0.714286
2020,2021,21365,1735,Salud Y Bienestar,Presencial,0,,,156,89,0.570513
2020,2021,21366,1735,"Ingenieria, Industria Y Construccion",Presencial,0,,,34,23,0.676471
2020,2021,21368,1735,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,85,40,0.470588
2020,2021,21371,1735,Salud Y Bienestar,Presencial,0,,,24,11,0.458333
2020,2021,21372,1735,Salud Y Bienestar,Presencial,0,,,26,11,0.423077
2020,2021,21373,1735,Salud Y Bienestar,Presencial,0,,,2,1,0.5
2020,2021,21379,1735,"Ingenieria, Industria Y Construccion",Presencial,0,,,13,12,0.923077
2020,2021,21389,1735,"Ingenieria, Industria Y Construccion",Presencial,0,,,58,27,0.465517
2020,2021,21390,1735,"Ingenieria, Industria Y Construccion",Presencial,0,,,70,51,0.728571
2020,2021,21393,1735,Educacion,Virtual,1,,,1,1,1.0
2020,2021,21399,1735,Arte Y Humanidades,Presencial,0,,,28,10,0.357143
2020,2021,21405,1735,Administracion De Empresas Y Derecho,Presencial,0,,,15,8,0.533333
2020,2021,51583,1735,Salud Y Bienestar,Presencial,0,,,65,35,0.538462
2020,2021,52592,1735,Administracion De Empresas Y Derecho,Presencial,0,,,78,41,0.525641
2020,2021,55011,1735,Administracion De Empresas Y Derecho,Virtual,1,,,27,17,0.62963
2020,2021,55012,1735,Administracion De Empresas Y Derecho,Virtual,1,,,21,13,0.619048
2020,2021,90381,1735,Servicios,Virtual,1,,,1,1,1.0
2020,2021,90535,1735,Administracion De Empresas Y Derecho,Virtual,1,,,19,14,0.736842
2020,2021,90536,1735,Servicios,Virtual,1,,,17,14,0.823529
2020,2021,90773,1735,Educacion,Presencial,0,,,58,26,0.448276
2020,2021,91126,1735,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,15,8,0.533333
2020,2021,102189,1735,Administracion De Empresas Y Derecho,Virtual,1,,,18,15,0.833333
2020,2021,102191,1735,Tecnologias De La Informacion Y La Comunicacion (Tic),Virtual,1,,,20,14,0.7
2020,2021,102324,1735,Administracion De Empresas Y Derecho,Virtual,1,,,19,10,0.526316
2020,2021,102381,1735,Salud Y Bienestar,Presencial,0,,,18,6,0.333333
2020,2021,102676,1735,Arte Y Humanidades,Virtual,1,,,5,3,0.6
2020,2021,103897,1735,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,4,4,1.0
2020,2021,104884,1735,"Ingenieria, Industria Y Construccion",Virtual,1,,,3,3,1.0
2020,2021,104885,1735,"Ingenieria, Industria Y Construccion",Virtual,1,,,6,4,0.666667
2020,2021,105451,1735,Servicios,Virtual,1,,,7,7,1.0
2020,2021,1422,1801,Administracion De Empresas Y Derecho,Presencial,0,,,803,385,0.479452
2020,2021,1423,1801,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,22,17,0.772727
2020,2021,1424,1801,Administracion De Empresas Y Derecho,Presencial,0,,,43,29,0.674419
2020,2021,1425,1801,"Ingenieria, Industria Y Construccion",Presencial,0,,,266,166,0.62406
2020,2021,1426,1801,"Ingenieria, Industria Y Construccion",Presencial,0,,,224,125,0.558036
2020,2021,9580,1801,Administracion De Empresas Y Derecho,Presencial,0,,,68,55,0.808824
2020,2021,91042,1801,Educacion,Presencial,0,,,17,10,0.588235
2020,2021,91043,1801,Educacion,Presencial,0,,,9,4,0.444444
2020,2021,91044,1801,Educacion,Presencial,0,,,20,13,0.65
2020,2021,91045,1801,Educacion,Presencial,0,,,107,77,0.719626
2020,2021,91047,1801,Educacion,Presencial,0,,,74,44,0.594595
2020,2021,101395,1801,"Ingenieria, Industria Y Construccion",Presencial,0,,,31,19,0.612903
2020,2021,102880,1801,Administracion De Empresas Y Derecho,Presencial,0,,,66,56,0.848485
2020,2021,104491,1801,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,1,0,0.0
2020,2021,106734,1801,Educacion,Presencial,0,,,9,5,0.555556
2020,2021,106747,1801,Educacion,Presencial,0,,,1,1,1.0
2020,2021,107211,1801,Educacion,Presencial,0,,,1,1,1.0
2020,2021,1430,1802,Administracion De Empresas Y Derecho,Presencial,0,,,244,80,0.327869
2020,2021,1431,1802,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,3,3,1.0
2020,2021,1432,1802,"Ingenieria, Industria Y Construccion",Presencial,0,,,9,3,0.333333
2020,2021,3725,1802,"Ingenieria, Industria Y Construccion",Presencial,0,,,33,15,0.454545
2020,2021,11247,1802,Administracion De Empresas Y Derecho,Presencial,0,,,13,6,0.461538
2020,2021,11301,1802,Administracion De Empresas Y Derecho,Presencial,0,,,16,7,0.4375
2020,2021,102839,1802,"Ingenieria, Industria Y Construccion",Presencial,0,,,33,10,0.30303
2020,2021,1433,1803,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,134,69,0.514925
2020,2021,1434,1803,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,37,12,0.324324
2020,2021,1435,1803,Educacion,Presencial,0,,,8,2,0.25
2020,2021,1439,1803,Salud Y Bienestar,Presencial,0,,,72,42,0.583333
2020,2021,1441,1803,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,101,37,0.366337
2020,2021,1442,1803,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,109,87,0.798165
2020,2021,1444,1803,Administracion De Empresas Y Derecho,Presencial,0,,,181,163,0.900552
2020,2021,1445,1803,Arte Y Humanidades,Presencial,0,,,26,14,0.538462
2020,2021,1446,1803,"Ingenieria, Industria Y Construccion",Presencial,0,,,128,74,0.578125
2020,2021,1447,1803,"Ingenieria, Industria Y Construccion",Presencial,0,,,25,19,0.76
2020,2021,1448,1803,"Ingenieria, Industria Y Construccion",Presencial,0,,,55,42,0.763636
2020,2021,1450,1803,"Ingenieria, Industria Y Construccion",Presencial,0,,,202,95,0.470297
2020,2021,1451,1803,"Ingenieria, Industria Y Construccion",Presencial,0,,,141,59,0.41844
2020,2021,2453,1803,Administracion De Empresas Y Derecho,Presencial,0,,,23,11,0.478261
2020,2021,7245,1803,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,54,34,0.62963
2020,2021,10840,1803,Educacion,Presencial,0,,,191,134,0.701571
2020,2021,16999,1803,Administracion De Empresas Y Derecho,Presencial,0,,,232,160,0.689655
2020,2021,53470,1803,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,169,102,0.60355
2020,2021,54172,1803,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,41,19,0.463415
2020,2021,55061,1803,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,54,21,0.388889
2020,2021,55200,1803,"Ingenieria, Industria Y Construccion",Presencial,0,,,37,31,0.837838
2020,2021,90462,1803,"Ingenieria, Industria Y Construccion",Presencial,0,,,3,0,0.0
2020,2021,90789,1803,"Ingenieria, Industria Y Construccion",Presencial,0,,,106,85,0.801887
2020,2021,90799,1803,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,130,86,0.661538
2020,2021,105432,1803,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,3,1,0.333333
2020,2021,1464,1804,Administracion De Empresas Y Derecho,Presencial,0,,,20,11,0.55
2020,2021,1466,1804,"Ingenieria, Industria Y Construccion",Presencial,0,,,53,26,0.490566
2020,2021,2616,1804,Arte Y Humanidades,Presencial,0,,,42,19,0.452381
2020,2021,2801,1804,"Ingenieria, Industria Y Construccion",Presencial,0,,,41,33,0.804878
2020,2021,2850,1804,"Ingenieria, Industria Y Construccion",Presencial,0,,,156,77,0.49359
2020,2021,3695,1804,"Ingenieria, Industria Y Construccion",Presencial,0,,,30,16,0.533333
2020,2021,5303,1804,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,4,1,0.25
2020,2021,7246,1804,Administracion De Empresas Y Derecho,Presencial,0,,,108,32,0.296296
2020,2021,7247,1804,"Ingenieria, Industria Y Construccion",Presencial,0,,,82,42,0.512195
2020,2021,9335,1804,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,198,85,0.429293
2020,2021,9503,1804,Administracion De Empresas Y Derecho,Presencial,0,,,132,83,0.628788
2020,2021,12711,1804,Administracion De Empresas Y Derecho,Presencial,0,,,130,62,0.476923
2020,2021,15278,1804,Administracion De Empresas Y Derecho,Presencial,0,,,72,48,0.666667
2020,2021,52724,1804,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,31,11,0.354839
2020,2021,53454,1804,Arte Y Humanidades,Presencial,0,,,1,0,0.0
2020,2021,53670,1804,Arte Y Humanidades,Presencial,0,,,54,21,0.388889
2020,2021,53691,1804,"Ingenieria, Industria Y Construccion",Presencial,0,,,29,15,0.517241
